Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Document ChEMBL ID,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Source ID,Source Description,Document Journal,Cell ChEMBL ID,Properties,Action Type
CHEMBL3093697,,None,257.34,0,1.16,25,O=C(/C=C/c1ccncc1)N1C[C@@H]2CNC[C@@H](C2)C1,Activity,,,,,,Active,,,,,,0,CHEMBL3091445,CHEMBL3095471,Partial agonist activity at human alpha4beta2 nAChR expressed in Xenopus oocytes at 1 uM incubated for 8 secs followed by compound washout measured after 241 secs by two-electrode voltage clamp technique,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem,None,,
CHEMBL3093666,,None,296.37,0,1.55,54,O=C(c1ccc(-n2ccnc2)cc1)N1C[C@@H]2CNC[C@@H](C2)C1,Activity,,,,,,Active,,,,,,0,CHEMBL3091445,CHEMBL3095471,Partial agonist activity at human alpha4beta2 nAChR expressed in Xenopus oocytes at 1 uM incubated for 8 secs followed by compound washout measured after 241 secs by two-electrode voltage clamp technique,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem,None,,
CHEMBL3093681,,None,258.37,0,1.69,32,O=C(CCc1ccccc1)N1C[C@@H]2CNC[C@@H](C2)C1,Activity,,,,,,Active,,,,,,0,CHEMBL3091445,CHEMBL3095471,Partial agonist activity at human alpha4beta2 nAChR expressed in Xenopus oocytes at 1 uM incubated for 8 secs followed by compound washout measured after 241 secs by two-electrode voltage clamp technique,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem,None,,
CHEMBL3093664,,None,307.4,0,2.43,52,O=C(c1ccc(-c2cccnc2)cc1)N1C[C@@H]2CNC[C@@H](C2)C1,Activity,,,,,,Active,,,,,,0,CHEMBL3091445,CHEMBL3095465,Partial agonist activity at human alpha4beta2 nAChR expressed in Xenopus oocytes at 10 uM incubated for 8 secs followed by compound washout measured after 241 secs by two-electrode voltage clamp technique,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem,None,,
CHEMBL3093697,,None,257.34,0,1.16,25,O=C(/C=C/c1ccncc1)N1C[C@@H]2CNC[C@@H](C2)C1,Activity,,,,,,Active,,,,,,0,CHEMBL3091445,CHEMBL3095465,Partial agonist activity at human alpha4beta2 nAChR expressed in Xenopus oocytes at 10 uM incubated for 8 secs followed by compound washout measured after 241 secs by two-electrode voltage clamp technique,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem,None,,
CHEMBL3093675,,None,322.43,0,0.7,35,CS(=O)(=O)c1ccc(CC(=O)N2C[C@@H]3CNC[C@@H](C3)C2)cc1,Activity,,,,,,Active,,,,,,0,CHEMBL3091445,CHEMBL3095465,Partial agonist activity at human alpha4beta2 nAChR expressed in Xenopus oocytes at 10 uM incubated for 8 secs followed by compound washout measured after 241 secs by two-electrode voltage clamp technique,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem,None,,
CHEMBL3093679,,None,288.35,0,1.03,37,O=C(Cc1ccc2c(c1)OCO2)N1C[C@@H]2CNC[C@@H](C2)C1,Activity,,,,,,Active,,,,,,0,CHEMBL3091445,CHEMBL3095465,Partial agonist activity at human alpha4beta2 nAChR expressed in Xenopus oocytes at 10 uM incubated for 8 secs followed by compound washout measured after 241 secs by two-electrode voltage clamp technique,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem,None,,
CHEMBL3093682,,None,259.35,0,1.08,39,O=C(CCc1cccnc1)N1C[C@@H]2CNC[C@@H](C2)C1,Activity,,,,,,Active,,,,,,0,CHEMBL3091445,CHEMBL3095465,Partial agonist activity at human alpha4beta2 nAChR expressed in Xenopus oocytes at 10 uM incubated for 8 secs followed by compound washout measured after 241 secs by two-electrode voltage clamp technique,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem,None,,
CHEMBL3093705,,None,318.8,0,1.77,47,COc1ccc(C#CC(=O)N2C[C@@H]3CNC[C@@H](C3)C2)cc1Cl,Activity,,,,,,Active,,,,,,0,CHEMBL3091445,CHEMBL3095465,Partial agonist activity at human alpha4beta2 nAChR expressed in Xenopus oocytes at 10 uM incubated for 8 secs followed by compound washout measured after 241 secs by two-electrode voltage clamp technique,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem,None,,
CHEMBL3093678,,None,245.33,0,0.69,36,O=C(Cc1ccncc1)N1C[C@@H]2CNC[C@@H](C2)C1,Activity,,,,,,Active,,,,,,0,CHEMBL3091445,CHEMBL3095465,Partial agonist activity at human alpha4beta2 nAChR expressed in Xenopus oocytes at 10 uM incubated for 8 secs followed by compound washout measured after 241 secs by two-electrode voltage clamp technique,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem,None,,
CHEMBL3093698,,None,300.36,0,1.5,26,O=C(/C=C/c1ccc2c(c1)OCO2)N1C[C@@H]2CNC[C@@H](C2)C1,Activity,,,,,,Active,,,,,,0,CHEMBL3091445,CHEMBL3095465,Partial agonist activity at human alpha4beta2 nAChR expressed in Xenopus oocytes at 10 uM incubated for 8 secs followed by compound washout measured after 241 secs by two-electrode voltage clamp technique,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem,None,,
CHEMBL3103988,,None,248.25,0,2.67,"1a, NS9283",N#Cc1cccc(-c2nc(-c3cccnc3)no2)c1,Activity,,,,,,Active,,,,,,0,CHEMBL3102781,CHEMBL3108126,Positive allosteric modulation of human alpha4beta2 nACHR expressed in HEK-tsA201 cells assessed as potentiation of nicotine-induced current preincubated for 15 mins followed by nicotine-treatment by fluorometric analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK-tsA201,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL3104079,,None,248.25,0,1.6,5k,N#Cc1cccc(-n2nnc(-c3cccnc3)n2)c1,Activity,,,,,,Active,,,,,,0,CHEMBL3102781,CHEMBL3108126,Positive allosteric modulation of human alpha4beta2 nACHR expressed in HEK-tsA201 cells assessed as potentiation of nicotine-induced current preincubated for 15 mins followed by nicotine-treatment by fluorometric analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK-tsA201,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL3110043,,None,571.86,2,6.02,301,CC(C)(C)C1CCC(CN2C(=N)N(CCCC[C@H]3CNC(=N)N3CCc3cccnc3)C[C@H]2Cc2ccccc2)CC1,Activity,=',0,%,,,,UO_0000187,,,,,0,CHEMBL3108759,CHEMBL3112319,Noncompetitive inhibition of nicotine-induced rat alpha4beta2 nAChR transfected in HEK293 cells assessed as stimulation of membrane potential at 3 uM after 10 mins by fluorescence assay,B,BAO_0000219,cell-based format,Rattus norvegicus,None,None,HEK293,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,J Med Chem,CHEMBL3307715,,
CHEMBL3110043,,None,571.86,2,6.02,301,CC(C)(C)C1CCC(CN2C(=N)N(CCCC[C@H]3CNC(=N)N3CCc3cccnc3)C[C@H]2Cc2ccccc2)CC1,Activity,=',83,%,,,,UO_0000187,,,,,0,CHEMBL3108759,CHEMBL3112324,Noncompetitive inhibition of nicotine-induced rat alpha4beta2 nAChR transfected in HEK293 cells assessed as stimulation of membrane potential at 0.3 uM after 10 mins by fluorescence assay,B,BAO_0000219,cell-based format,Rattus norvegicus,None,None,HEK293,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,J Med Chem,CHEMBL3307715,,
CHEMBL3110043,,None,571.86,2,6.02,301,CC(C)(C)C1CCC(CN2C(=N)N(CCCC[C@H]3CNC(=N)N3CCc3cccnc3)C[C@H]2Cc2ccccc2)CC1,Activity,=',38,%,,,,UO_0000187,,,,,0,CHEMBL3108759,CHEMBL3112320,Noncompetitive inhibition of nicotine-induced rat alpha4beta2 nAChR transfected in HEK293 cells assessed as stimulation of membrane potential at 1 uM after 10 mins by fluorescence assay,B,BAO_0000219,cell-based format,Rattus norvegicus,None,None,HEK293,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,J Med Chem,CHEMBL3307715,,
CHEMBL3110043,,None,571.86,2,6.02,301,CC(C)(C)C1CCC(CN2C(=N)N(CCCC[C@H]3CNC(=N)N3CCc3cccnc3)C[C@H]2Cc2ccccc2)CC1,Activity,,,,,,Active,,,,,,0,CHEMBL3108759,CHEMBL3112322,Inverse agonist activity at nicotine-induced rat alpha4beta2 nAChR activation transfected in HEK293 cells,B,BAO_0000219,cell-based format,Rattus norvegicus,None,None,HEK293,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,J Med Chem,CHEMBL3307715,,
CHEMBL3110043,,None,571.86,2,6.02,301,CC(C)(C)C1CCC(CN2C(=N)N(CCCC[C@H]3CNC(=N)N3CCc3cccnc3)C[C@H]2Cc2ccccc2)CC1,Activity,,,,,,Not Active,,,,,,0,CHEMBL3108759,CHEMBL3112326,Agonist activity at rat alpha4beta2 nAChR transfected in HEK293 cells assessed as change in membrane potential measured every 3 secs for 120 secs by fluorescence assay,B,BAO_0000219,cell-based format,Rattus norvegicus,None,None,HEK293,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,J Med Chem,CHEMBL3307715,,
CHEMBL3238083,,None,1396.66,None,None,57,CCC[C@@H]1NC(=O)[C@H](CC)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CSSC[C@H](NC(=O)CN)C(=O)N[C@@H](CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc3ccc(O)cc3)NC1=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N2,Activity,,,,,,Not Active,,,,,,0,CHEMBL3232963,CHEMBL3241030,Displacement of [3H]epibatadine from rat alpha4beta2 nAChR expressed in HEK293 cells up to 10 uM after 2 hrs by betaplate counting analysis,B,BAO_0000219,cell-based format,Rattus norvegicus,None,None,HEK293,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,J Med Chem,CHEMBL3307715,,
CHEMBL3238086,,None,1360.67,None,None,60,CCCC[C@@H]1NC(=O)[C@H](CO)NC(=O)[C@@H]2CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)[C@H](CCC)NC(=O)[C@H](CC)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](CSSC[C@H](NC(=O)CN)C(=O)N2)NC(=O)[C@H](CC)NC(=O)[C@@H]2CCCN2C1=O,Activity,,,,,,Not Active,,,,,,0,CHEMBL3232963,CHEMBL3241030,Displacement of [3H]epibatadine from rat alpha4beta2 nAChR expressed in HEK293 cells up to 10 uM after 2 hrs by betaplate counting analysis,B,BAO_0000219,cell-based format,Rattus norvegicus,None,None,HEK293,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,J Med Chem,CHEMBL3307715,,
CHEMBL3238084,,None,1372.68,None,None,58,CCCC[C@@H]1NC(=O)[C@H](CO)NC(=O)[C@@H]2CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)[C@H](CCC)NC(=O)[C@H](CC)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](CSSC[C@H](NC(=O)CN)C(=O)N2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C1=O,Activity,,,,,,Not Active,,,,,,0,CHEMBL3232963,CHEMBL3241030,Displacement of [3H]epibatadine from rat alpha4beta2 nAChR expressed in HEK293 cells up to 10 uM after 2 hrs by betaplate counting analysis,B,BAO_0000219,cell-based format,Rattus norvegicus,None,None,HEK293,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,J Med Chem,CHEMBL3307715,,
CHEMBL3238023,,None,1312.58,None,None,BuIA,CC(C)C[C@@H]1NC(=O)[C@H](C(C)C)NC(=O)[C@H](C)NC(=O)[C@@H]2CSSC[C@H](NC(=O)CN)C(=O)N[C@@H](CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc3ccc(O)cc3)NC1=O)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@H](C)O)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N2,Activity,,,,,,Not Active,,,,,,0,CHEMBL3232963,CHEMBL3241030,Displacement of [3H]epibatadine from rat alpha4beta2 nAChR expressed in HEK293 cells up to 10 uM after 2 hrs by betaplate counting analysis,B,BAO_0000219,cell-based format,Rattus norvegicus,None,None,HEK293,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,J Med Chem,CHEMBL3307715,,
CHEMBL3238085,,None,1384.65,None,None,59,CCC[C@@H]1NC(=O)[C@H](CC)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CSSC[C@H](NC(=O)CN)C(=O)N[C@@H](CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc3ccc(O)cc3)NC1=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC)C(=O)N2,Activity,,,,,,Not Active,,,,,,0,CHEMBL3232963,CHEMBL3241030,Displacement of [3H]epibatadine from rat alpha4beta2 nAChR expressed in HEK293 cells up to 10 uM after 2 hrs by betaplate counting analysis,B,BAO_0000219,cell-based format,Rattus norvegicus,None,None,HEK293,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,J Med Chem,CHEMBL3307715,,
CHEMBL195390,,None,193.25,0,1.57,"(S)-10a, (S)-MDMA",CN[C@@H](C)Cc1ccc2c(c1)OCO2,Activity,,,,,,Not Active,,,,,,0,CHEMBL3259585,CHEMBL3271087,Stimulation of [3H]epibatidine binding to alpha4beta2 nAChR in rat PC12 cells at 100 uM preincubated for 24 hrs followed by radioligand addition measured after 90 mins by liquid scintillation spectrometric analysis,B,BAO_0000219,cell-based format,Rattus norvegicus,None,None,PC-12,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,CHEMBL3307976,,
CHEMBL43048,MIDOMAFETAMINE,3,193.25,0,1.57,rac-MDMA,CNC(C)Cc1ccc2c(c1)OCO2,Activity,,,,,,Active,,,,,,0,CHEMBL3259585,CHEMBL3271087,Stimulation of [3H]epibatidine binding to alpha4beta2 nAChR in rat PC12 cells at 100 uM preincubated for 24 hrs followed by radioligand addition measured after 90 mins by liquid scintillation spectrometric analysis,B,BAO_0000219,cell-based format,Rattus norvegicus,None,None,PC-12,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,CHEMBL3307976,,
CHEMBL382757,,None,193.25,0,1.57,"(R)-10a, (R)-MDMA",CN[C@H](C)Cc1ccc2c(c1)OCO2,Activity,,,,,,Active,,,,,,0,CHEMBL3259585,CHEMBL3271087,Stimulation of [3H]epibatidine binding to alpha4beta2 nAChR in rat PC12 cells at 100 uM preincubated for 24 hrs followed by radioligand addition measured after 90 mins by liquid scintillation spectrometric analysis,B,BAO_0000219,cell-based format,Rattus norvegicus,None,None,PC-12,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,CHEMBL3307976,,
CHEMBL3262132,,None,347.81,0,1.48,(R)-18,Cl.c1cncc(OC[C@H]2CNCCN2c2nc3ncccc3o2)c1,Activity,,,,,,Not Active,,,,,,0,CHEMBL3259628,CHEMBL3268314,Agonist activity at human alpha4beta2 nAChR expressed in Xenopus oocytes by voltage clamp method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,J Med Chem,None,,
CHEMBL2297684,,None,256.26,0,2.7,97,O=C(/C=C/c1ccc(O)cc1)c1cc(O)ccc1O,Activity,=',87,%,,,,UO_0000187,,,,,0,CHEMBL3352579,CHEMBL3378922,Activity at human alpha4beta2 nACHR expressed in Xenopus oocyte assessed as induction of current at holding potential of -80 mV at 10 uM by electrophysiology relative to ACh,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,None,,
CHEMBL3335592,,None,272.26,0,2.41,111,O=C(/C=C/c1ccc(O)cc1O)c1cc(O)ccc1O,Activity,=',93,%,,,,UO_0000187,,,,,0,CHEMBL3352579,CHEMBL3378922,Activity at human alpha4beta2 nACHR expressed in Xenopus oocyte assessed as induction of current at holding potential of -80 mV at 10 uM by electrophysiology relative to ACh,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,None,,
CHEMBL3,NICOTINE,4,162.24,0,1.85,1,CN1CCC[C@H]1c1cccnc1,Activity,=',40,%,,,,UO_0000187,,,,,0,CHEMBL3608275,CHEMBL3610678,Agonist activity at rat alpha4beta2 nAChR expressed in Xenopus laevis oocytes assessed as mean current response at 100 uM by two-electrode voltage clamp electrophysiology assay relative to acetylcholine,B,BAO_0000219,cell-based format,Rattus norvegicus,None,None,None,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem,None,,
CHEMBL3608514,,None,281.36,0,2.76,5e,COc1cc(-c2cncc([C@H]3C[C@H]4CC[C@H]3N4)c2)ccn1,Activity,=',0,%,,,,UO_0000187,,,,,0,CHEMBL3608275,CHEMBL3610678,Agonist activity at rat alpha4beta2 nAChR expressed in Xenopus laevis oocytes assessed as mean current response at 100 uM by two-electrode voltage clamp electrophysiology assay relative to acetylcholine,B,BAO_0000219,cell-based format,Rattus norvegicus,None,None,None,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem,None,,
CHEMBL3608517,,None,266.35,0,2.33,6d,Nc1ccc(-c2cncc([C@H]3C[C@H]4CC[C@H]3N4)c2)cn1,Activity,=',0,%,,,,UO_0000187,,,,,0,CHEMBL3608275,CHEMBL3610678,Agonist activity at rat alpha4beta2 nAChR expressed in Xenopus laevis oocytes assessed as mean current response at 100 uM by two-electrode voltage clamp electrophysiology assay relative to acetylcholine,B,BAO_0000219,cell-based format,Rattus norvegicus,None,None,None,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem,None,,
CHEMBL243971,,None,269.32,0,2.89,6b,Fc1ccc(-c2cncc([C@H]3C[C@H]4CC[C@H]3N4)c2)cn1,Activity,=',0,%,,,,UO_0000187,,,,,0,CHEMBL3608275,CHEMBL3610678,Agonist activity at rat alpha4beta2 nAChR expressed in Xenopus laevis oocytes assessed as mean current response at 100 uM by two-electrode voltage clamp electrophysiology assay relative to acetylcholine,B,BAO_0000219,cell-based format,Rattus norvegicus,None,None,None,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem,None,,
CHEMBL3608516,,None,285.78,0,3.4,6c,Clc1ccc(-c2cncc([C@H]3C[C@H]4CC[C@H]3N4)c2)cn1,Activity,=',0,%,,,,UO_0000187,,,,,0,CHEMBL3608275,CHEMBL3610678,Agonist activity at rat alpha4beta2 nAChR expressed in Xenopus laevis oocytes assessed as mean current response at 100 uM by two-electrode voltage clamp electrophysiology assay relative to acetylcholine,B,BAO_0000219,cell-based format,Rattus norvegicus,None,None,None,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem,None,,
CHEMBL3608510,,None,251.33,0,2.75,5a,c1cc(-c2cncc([C@H]3C[C@H]4CC[C@H]3N4)c2)ccn1,Activity,=',1,%,,,,UO_0000187,,,,,0,CHEMBL3608275,CHEMBL3610678,Agonist activity at rat alpha4beta2 nAChR expressed in Xenopus laevis oocytes assessed as mean current response at 100 uM by two-electrode voltage clamp electrophysiology assay relative to acetylcholine,B,BAO_0000219,cell-based format,Rattus norvegicus,None,None,None,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem,None,,
CHEMBL1076903,VARENICLINE,4,211.27,0,1.8,9a table 2,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,Activity,=',13,%,,,,UO_0000187,,,,,0,CHEMBL3608275,CHEMBL3610678,Agonist activity at rat alpha4beta2 nAChR expressed in Xenopus laevis oocytes assessed as mean current response at 100 uM by two-electrode voltage clamp electrophysiology assay relative to acetylcholine,B,BAO_0000219,cell-based format,Rattus norvegicus,None,None,None,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem,None,,
CHEMBL3608513,,None,266.35,0,2.33,5d,Nc1cc(-c2cncc([C@H]3C[C@H]4CC[C@H]3N4)c2)ccn1,Activity,=',0,%,,,,UO_0000187,,,,,0,CHEMBL3608275,CHEMBL3610678,Agonist activity at rat alpha4beta2 nAChR expressed in Xenopus laevis oocytes assessed as mean current response at 100 uM by two-electrode voltage clamp electrophysiology assay relative to acetylcholine,B,BAO_0000219,cell-based format,Rattus norvegicus,None,None,None,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem,None,,
